Created Date,Complaint Type,Incident Zip
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,NONCONST,10457
03/22/2013 12:00:00 AM,NONCONST,10461
03/22/2013 12:00:00 AM,NONCONST,10467
03/22/2013 12:00:00 AM,Rodent,10451
03/22/2013 12:00:00 AM,PAINT - PLASTER,10457
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,Rodent,10467
03/22/2013 12:00:00 AM,NONCONST,11203
03/22/2013 12:00:00 AM,HEATING,10457
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,11203
03/22/2013 12:00:00 AM,HEATING,10457
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10461
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10457
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/22/2013 12:00:00 AM,ELECTRIC,10457
03/22/2013 12:00:00 AM,ELECTRIC,10467
03/22/2013 12:00:00 AM,ELECTRIC,10457
03/22/2013 12:00:00 AM,ELECTRIC,11203
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,NONCONST,10467
03/22/2013 12:00:00 AM,Rodent,10467
03/22/2013 12:00:00 AM,Rodent,10467
03/22/2013 12:00:00 AM,HEATING,11203
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10457
03/22/2013 12:00:00 AM,HEATING,11203
03/22/2013 12:00:00 AM,HEATING,10451
03/22/2013 12:00:00 AM,HEATING,11203
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/22/2013 12:00:00 AM,ELECTRIC,10467
03/22/2013 12:00:00 AM,ELECTRIC,10457
03/22/2013 12:00:00 AM,PLUMBING,10467
03/22/2013 12:00:00 AM,PLUMBING,10467
03/22/2013 12:00:00 AM,PLUMBING,10451
03/22/2013 12:00:00 AM,PLUMBING,10457
03/22/2013 12:00:00 AM,PLUMBING,10457
03/22/2013 12:00:00 AM,PLUMBING,10457
03/22/2013 12:00:00 AM,PLUMBING,11203
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,NONCONST,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,10451
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,11203
03/22/2013 12:00:00 AM,NONCONST,10451
03/22/2013 12:00:00 AM,NONCONST,11203
03/22/2013 12:00:00 AM,NONCONST,10451
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,11203
03/22/2013 12:00:00 AM,HEATING,10461
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/22/2013 12:00:00 AM,ELECTRIC,10457
03/22/2013 12:00:00 AM,ELECTRIC,11203
03/22/2013 12:00:00 AM,PLUMBING,10457
03/22/2013 12:00:00 AM,PLUMBING,11203
03/22/2013 12:00:00 AM,PLUMBING,11203
03/22/2013 12:00:00 AM,PLUMBING,11203
03/22/2013 12:00:00 AM,PAINT - PLASTER,10451
03/22/2013 12:00:00 AM,PAINT - PLASTER,11203
03/22/2013 12:00:00 AM,NONCONST,10451
03/22/2013 12:00:00 AM,NONCONST,10467
03/22/2013 12:00:00 AM,NONCONST,10451
03/22/2013 12:00:00 AM,NONCONST,10451
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10461
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/22/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
03/22/2013 12:00:00 AM,ELECTRIC,10467
03/22/2013 12:00:00 AM,ELECTRIC,10457
03/22/2013 12:00:00 AM,ELECTRIC,10467
03/22/2013 12:00:00 AM,PLUMBING,10457
03/22/2013 12:00:00 AM,PLUMBING,10451
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,NONCONST,10467
03/22/2013 12:00:00 AM,PAINT - PLASTER,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10467
03/22/2013 12:00:00 AM,HEATING,10451
03/21/2013 11:27:00 PM,Street Light Condition,11203
03/21/2013 10:37:00 PM,Traffic Signal Condition,11203
03/21/2013 10:33:00 PM,Traffic Signal Condition,11203
03/21/2013 10:19:02 PM,Noise - Street/Sidewalk,10467
03/21/2013 10:05:06 PM,Noise - Commercial,11203
03/21/2013 09:27:04 PM,Blocked Driveway,10461
03/21/2013 08:42:00 PM,Street Light Condition,11203
03/21/2013 08:07:00 PM,Derelict Vehicles,11203
03/21/2013 06:19:00 PM,Sanitation Condition,10467
03/21/2013 05:29:00 PM,Missed Collection (All Materials),10467
03/21/2013 04:56:59 PM,Illegal Parking,11203
03/21/2013 04:50:00 PM,Derelict Vehicles,10457
03/21/2013 04:34:35 PM,Sidewalk Condition,10467
03/21/2013 04:15:19 PM,Street Condition,10461
03/21/2013 03:39:28 PM,Street Sign - Damaged,10467
03/21/2013 03:16:00 PM,Sweeping/Missed-Inadequate,10457
03/21/2013 03:14:05 PM,Traffic,10457
03/21/2013 03:03:00 PM,Street Light Condition,10467
03/21/2013 01:38:31 PM,Food Establishment,10461
03/21/2013 01:38:00 PM,Dirty Conditions,10461
03/21/2013 01:24:59 PM,Indoor Sewage,10467
03/21/2013 12:50:51 PM,Illegal Parking,11203
03/21/2013 12:46:50 PM,Street Condition,11203
03/21/2013 12:45:12 PM,Food Establishment,10457
03/21/2013 12:44:00 PM,Sewer,10457
03/21/2013 12:30:18 PM,General Construction/Plumbing,11203
03/21/2013 12:02:30 PM,Damaged Tree,10461
03/21/2013 11:32:04 AM,Street Sign - Missing,10467
03/21/2013 11:29:30 AM,Root/Sewer/Sidewalk Condition,11203
03/21/2013 11:18:52 AM,Sidewalk Condition,10467
03/21/2013 11:03:21 AM,Electrical,11203
03/21/2013 10:56:08 AM,Building/Use,11203
03/21/2013 10:44:28 AM,Damaged Tree,11203
03/21/2013 10:43:27 AM,Street Condition,11203
03/21/2013 10:21:12 AM,For Hire Vehicle Complaint,10467
03/21/2013 09:50:00 AM,Water System,10461
03/21/2013 09:39:00 AM,Sanitation Condition,11203
03/21/2013 09:29:00 AM,Noise,11203
03/21/2013 09:28:00 AM,Hazardous Materials,10451
03/21/2013 09:25:00 AM,Dirty Conditions,11203
03/21/2013 09:03:00 AM,Street Light Condition,10467
03/21/2013 09:01:31 AM,General Construction/Plumbing,10451
03/21/2013 08:51:22 AM,Derelict Vehicle,11203
03/21/2013 08:51:00 AM,Other Enforcement,10461
03/21/2013 08:44:00 AM,Other Enforcement,11203
03/21/2013 08:41:00 AM,Street Light Condition,10467
03/21/2013 08:37:00 AM,Sanitation Condition,10457
03/21/2013 08:31:38 AM,Street Condition,10461
03/21/2013 08:09:03 AM,Root/Sewer/Sidewalk Condition,10461
03/21/2013 08:09:00 AM,Traffic Signal Condition,10467
03/21/2013 07:52:30 AM,Consumer Complaint,10467
03/21/2013 06:13:58 AM,Blocked Driveway,10467
03/21/2013 05:54:34 AM,Blocked Driveway,10467
03/21/2013 12:00:00 AM,PLUMBING,11203
03/21/2013 12:00:00 AM,ELECTRIC,10451
03/21/2013 12:00:00 AM,NONCONST,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10451
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,ELECTRIC,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,Rodent,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10451
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10461
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
03/21/2013 12:00:00 AM,Rodent,10461
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,HEATING,10451
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,NONCONST,10467
03/21/2013 12:00:00 AM,PLUMBING,10467
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,PLUMBING,10467
03/21/2013 12:00:00 AM,PLUMBING,10467
03/21/2013 12:00:00 AM,PLUMBING,10457
03/21/2013 12:00:00 AM,PLUMBING,10457
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,NONCONST,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,11203
03/21/2013 12:00:00 AM,NONCONST,11203
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PLUMBING,10457
03/21/2013 12:00:00 AM,PLUMBING,10467
03/21/2013 12:00:00 AM,PLUMBING,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,HEATING,10451
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,ELECTRIC,10451
03/21/2013 12:00:00 AM,PLUMBING,11203
03/21/2013 12:00:00 AM,PLUMBING,11203
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,HEATING,10461
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,11203
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10451
03/21/2013 12:00:00 AM,NONCONST,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,HEATING,10461
03/21/2013 12:00:00 AM,NONCONST,10467
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,NONCONST,10461
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PLUMBING,10457
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,ELECTRIC,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/21/2013 12:00:00 AM,HEATING,11203
03/21/2013 12:00:00 AM,HEATING,10451
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,Unsanitary Animal Pvt Property,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,NONCONST,10451
03/21/2013 12:00:00 AM,PLUMBING,10451
03/21/2013 12:00:00 AM,PLUMBING,10457
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,ELECTRIC,10467
03/21/2013 12:00:00 AM,ELECTRIC,10467
03/21/2013 12:00:00 AM,ELECTRIC,10467
03/21/2013 12:00:00 AM,PLUMBING,10467
03/21/2013 12:00:00 AM,PLUMBING,10451
03/21/2013 12:00:00 AM,PLUMBING,10457
03/21/2013 12:00:00 AM,PLUMBING,11203
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,NONCONST,10461
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,PAINT - PLASTER,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10457
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,NONCONST,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/21/2013 12:00:00 AM,HEATING,10467
03/20/2013 10:13:19 PM,Street Sign - Damaged,11203
03/20/2013 10:11:25 PM,Street Sign - Damaged,11203
03/20/2013 10:08:44 PM,Street Sign - Damaged,11203
03/20/2013 10:06:39 PM,Street Sign - Damaged,11203
03/20/2013 09:48:27 PM,Blocked Driveway,11203
03/20/2013 09:41:22 PM,Street Condition,11203
03/20/2013 09:40:44 PM,Street Condition,11203
03/20/2013 09:34:40 PM,Blocked Driveway,10467
03/20/2013 08:37:00 PM,Traffic Signal Condition,11203
03/20/2013 07:03:00 PM,Air Quality,11203
03/20/2013 06:26:00 PM,Missed Collection (All Materials),10457
03/20/2013 06:04:22 PM,Special Projects Inspection Team (SPIT),10461
03/20/2013 06:02:00 PM,Derelict Vehicles,11203
03/20/2013 05:51:00 PM,Derelict Vehicles,11203
03/20/2013 05:35:00 PM,Water System,10467
03/20/2013 04:51:24 PM,General Construction/Plumbing,10451
03/20/2013 04:46:00 PM,Street Light Condition,10451
03/20/2013 04:38:03 PM,Consumer Complaint,10457
03/20/2013 04:26:00 PM,Water System,10451
03/20/2013 04:23:23 PM,General Construction/Plumbing,10461
03/20/2013 04:08:00 PM,Street Light Condition,11203
03/20/2013 03:53:00 PM,Other Enforcement,10461
03/20/2013 03:52:00 PM,Lead,10461
03/20/2013 03:38:00 PM,Noise,10461
03/20/2013 03:33:48 PM,Illegal Parking,10451
03/20/2013 03:30:54 PM,Consumer Complaint,10461
03/20/2013 02:14:12 PM,Elevator,10457
03/20/2013 02:14:00 PM,Sewer,10467
03/20/2013 02:12:00 PM,Noise,10461
03/20/2013 01:45:00 PM,Street Light Condition,11203
03/20/2013 01:30:13 PM,Street Condition,10461
03/20/2013 01:23:33 PM,Street Condition,10467
03/20/2013 12:54:00 PM,Dirty Conditions,10467
03/20/2013 12:37:50 PM,Street Condition,10461
03/20/2013 12:29:00 PM,Water System,11203
03/20/2013 12:24:10 PM,General Construction/Plumbing,10461
03/20/2013 12:18:00 PM,Air Quality,11203
03/20/2013 11:49:51 AM,Building/Use,11203
03/20/2013 11:41:00 AM,Street Light Condition,10457
03/20/2013 11:29:00 AM,Derelict Vehicles,10451
03/20/2013 11:19:00 AM,Water System,10451
03/20/2013 10:43:43 AM,Broken Muni Meter,10467
03/20/2013 10:37:08 AM,Illegal Parking,10467
03/20/2013 10:31:45 AM,Damaged Tree,11203
03/20/2013 10:01:00 AM,Missed Collection (All Materials),10467
03/20/2013 10:00:00 AM,Missed Collection (All Materials),10467
03/20/2013 09:17:00 AM,Snow,10451
03/20/2013 08:55:35 AM,Illegal Parking,10457
03/20/2013 08:46:00 AM,Dirty Conditions,11203
03/20/2013 08:33:21 AM,Building/Use,10457
03/20/2013 08:01:30 AM,Illegal Parking,11203
03/20/2013 07:52:02 AM,Street Condition,10451
03/20/2013 07:47:32 AM,Street Condition,10457
03/20/2013 07:31:30 AM,Street Condition,10457
03/20/2013 07:16:19 AM,Street Condition,11203
03/20/2013 06:36:16 AM,Blocked Driveway,11203
03/20/2013 12:41:00 AM,Sewer,10451
03/20/2013 12:33:00 AM,Noise,10461
03/20/2013 12:00:00 AM,NONCONST,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,HEATING,11203
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,PLUMBING,10467
03/20/2013 12:00:00 AM,PLUMBING,10451
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/20/2013 12:00:00 AM,APPLIANCE,10451
03/20/2013 12:00:00 AM,PLUMBING,11203
03/20/2013 12:00:00 AM,PLUMBING,10467
03/20/2013 12:00:00 AM,PLUMBING,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,11203
03/20/2013 12:00:00 AM,NONCONST,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,10451
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,HEATING,11203
03/20/2013 12:00:00 AM,HEATING,11203
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,11203
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,Rodent,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,PLUMBING,10451
03/20/2013 12:00:00 AM,PLUMBING,10451
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,PLUMBING,11203
03/20/2013 12:00:00 AM,PLUMBING,11203
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,NONCONST,11203
03/20/2013 12:00:00 AM,NONCONST,11203
03/20/2013 12:00:00 AM,PLUMBING,10461
03/20/2013 12:00:00 AM,PLUMBING,10467
03/20/2013 12:00:00 AM,PLUMBING,10467
03/20/2013 12:00:00 AM,PAINT - PLASTER,11203
03/20/2013 12:00:00 AM,NONCONST,10451
03/20/2013 12:00:00 AM,PAINT - PLASTER,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,10467
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,Rodent,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,NONCONST,10457
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,PLUMBING,10467
03/20/2013 12:00:00 AM,PLUMBING,10457
03/20/2013 12:00:00 AM,PLUMBING,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,10451
03/20/2013 12:00:00 AM,NONCONST,10451
03/20/2013 12:00:00 AM,HEATING,10451
03/20/2013 12:00:00 AM,HEATING,11203
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,Rodent,10451
03/20/2013 12:00:00 AM,HEATING,10451
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,ELECTRIC,10467
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,ELECTRIC,11203
03/20/2013 12:00:00 AM,PLUMBING,10467
03/20/2013 12:00:00 AM,PLUMBING,11203
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,10457
03/20/2013 12:00:00 AM,NONCONST,11203
03/20/2013 12:00:00 AM,ELECTRIC,10461
03/20/2013 12:00:00 AM,ELECTRIC,11203
03/20/2013 12:00:00 AM,PLUMBING,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,10467
03/20/2013 12:00:00 AM,PAINT - PLASTER,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,PAINT - PLASTER,10467
03/20/2013 12:00:00 AM,NONCONST,10451
03/20/2013 12:00:00 AM,PLUMBING,10457
03/20/2013 12:00:00 AM,PLUMBING,10451
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10451
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,NONCONST,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,11203
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10451
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,ELECTRIC,10457
03/20/2013 12:00:00 AM,PLUMBING,10457
03/20/2013 12:00:00 AM,APPLIANCE,10467
03/20/2013 12:00:00 AM,PLUMBING,10457
03/20/2013 12:00:00 AM,PAINT - PLASTER,10467
03/20/2013 12:00:00 AM,NONCONST,11203
03/20/2013 12:00:00 AM,ELECTRIC,10451
03/20/2013 12:00:00 AM,NONCONST,10457
03/20/2013 12:00:00 AM,PAINT - PLASTER,10467
03/20/2013 12:00:00 AM,PAINT - PLASTER,10467
03/20/2013 12:00:00 AM,PAINT - PLASTER,11203
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10467
03/20/2013 12:00:00 AM,HEATING,10461
03/20/2013 12:00:00 AM,HEATING,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10457
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,11203
03/20/2013 12:00:00 AM,GENERAL CONSTRUCTION,10467
03/20/2013 12:00:00 AM,ELECTRIC,10457
